dataset_release_version,public_schema_version,id,canonical_slug,name_zh,name_en,sex,life_status,public_json
2026.08.12.1,1.3.0,2ac5e5c7-05c9-52b0-a154-abce4271aa39,shan-shan-anshan-companion,杉杉,Shan Shan,unknown,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-cctv-shanshan-anshan-pair-round682-local"",""src-cctv-shanshan-public-debut-rounds2007-2026-local"",""src-mediagap-anshan_debut_2020-round155-local"",""src-pandapia-aling739-round756-local""],""value"":""Shan Shan / 杉杉""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-cctv-shanshan-anshan-pair-round682-local"",""src-cctv-shanshan-public-debut-rounds2007-2026-local"",""src-mediagap-anshan_debut_2020-round155-local"",""src-pandapia-aling739-round756-local""],""value"":""杉杉 (Anshan companion; A Ling""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-cctv-shanshan-anshan-pair-round682-local"",""src-cctv-shanshan-public-debut-rounds2007-2026-local"",""src-mediagap-anshan_debut_2020-round155-local"",""src-pandapia-aling739-round756-local""],""value"":""阿灵)""}],""canonical_slug"":""shan-shan-anshan-companion"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-cctv-shanshan-anshan-pair-round682-local"",""src-cctv-shanshan-public-debut-rounds2007-2026-local"",""src-mediagap-anshan_debut_2020-round155-local"",""src-pandapia-aling739-round756-local""],""value"":""Shan Shan""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-cctv-shanshan-anshan-pair-round682-local"",""src-cctv-shanshan-public-debut-rounds2007-2026-local"",""src-mediagap-anshan_debut_2020-round155-local"",""src-pandapia-aling739-round756-local""],""value"":""杉杉""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""unknown""}"
2026.08.12.1,1.3.0,2ba189fa-9f86-5ec5-ae06-d20598727c27,feng-bang-japan,枫浜,Feng Bang,female,unknown,"{""aliases"":[],""canonical_slug"":""feng-bang-japan"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-adventureworld-fengbang-arrival-china-2025-round47-local"",""src-adventureworld-fengbang-contract-2025-round47-local"",""src-adventureworld-fengbang-return-2025-round47-local"",""src-mediagap-fengbang_birthday_2021-round152-local"",""src-xinhua-fengbang-round30-local""],""value"":""Feng Bang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-adventureworld-fengbang-arrival-china-2025-round47-local"",""src-adventureworld-fengbang-contract-2025-round47-local"",""src-adventureworld-fengbang-return-2025-round47-local"",""src-mediagap-fengbang_birthday_2021-round152-local"",""src-xinhua-fengbang-round30-local""],""value"":""枫浜""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,2bf280c2-d2a6-53d4-aa6f-91e9fd0f01c1,kang-kang-ueno-1970,康康,Kang Kang,male,deceased,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-ueno-kangkang-video-rounds2127-2146-local"",""src-ueno-panda-history-rounds179-186-local""],""value"":""Kang Kang / 康康""}],""canonical_slug"":""kang-kang-ueno-1970"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""deceased"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-ueno-kangkang-video-rounds2127-2146-local"",""src-ueno-panda-history-rounds179-186-local""],""value"":""Kang Kang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-ueno-kangkang-video-rounds2127-2146-local"",""src-ueno-panda-history-rounds179-186-local""],""value"":""康康""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,2c85058e-0153-54c9-b890-6cb6b08de52e,bao-di,宝弟,Bao Di,male,unknown,"{""aliases"":[],""canonical_slug"":""bao-di"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-pairidaiza-twins-detailed-2019-secondary"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-baodi-round30-local"",""src-xinhua-belgium_arrival-round32-local"",""src-xinhua-belgium_departure-round32-local"",""src-xinhua-pairidaiza-family-history-2023-local"",""src-xinhua-pairidaiza-return-2024-local"",""src-xinhua-pairidaiza-twins-award-2020-local"",""src-xinhua-pairidaiza-twins-fourth-birthday-2023-local"",""src-xinhua-pairidaiza-twins-naming-2019-local"",""src-xinhua-pairidaiza-twins-third-birthday-2022-local""],""value"":""Bao Di""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-pairidaiza-twins-detailed-2019-secondary"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-baodi-round30-local"",""src-xinhua-belgium_arrival-round32-local"",""src-xinhua-belgium_departure-round32-local"",""src-xinhua-pairidaiza-family-history-2023-local"",""src-xinhua-pairidaiza-return-2024-local"",""src-xinhua-pairidaiza-twins-award-2020-local"",""src-xinhua-pairidaiza-twins-fourth-birthday-2023-local"",""src-xinhua-pairidaiza-twins-naming-2019-local"",""src-xinhua-pairidaiza-twins-third-birthday-2022-local""],""value"":""宝弟""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,2d8a3f78-ee86-5001-a0b9-a2d8a33c4ce9,suhail,苏海尔,Suhail,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-forestry-qatar-cooperation-review-2023-local"",""src-qatar-panda-house-2026"",""src-xinhua-qatar-arrival-feature-2022-local"",""src-xinhua-qatar-continuity-care-2026-round24-local"",""src-xinhua-qatar-opening-2022-local"",""src-xinhua-qatar-panda-status-2026-local""],""value"":""京京""}],""canonical_slug"":""suhail"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-forestry-qatar-cooperation-review-2023-local"",""src-qatar-panda-house-2026"",""src-xinhua-qatar-arrival-feature-2022-local"",""src-xinhua-qatar-continuity-care-2026-round24-local"",""src-xinhua-qatar-opening-2022-local"",""src-xinhua-qatar-panda-status-2026-local""],""value"":""Suhail""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-forestry-qatar-cooperation-review-2023-local"",""src-qatar-panda-house-2026"",""src-xinhua-qatar-arrival-feature-2022-local"",""src-xinhua-qatar-continuity-care-2026-round24-local"",""src-xinhua-qatar-opening-2022-local"",""src-xinhua-qatar-panda-status-2026-local""],""value"":""苏海尔""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,2dfcf0f7-c979-58ae-b8c8-31a000cdc508,kobe-chengdu-1992-cohort,科比,Kobe,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-zoo-lili-history-round168-local"",""src-foundation-jingjing-profile-round87-local"",""src-pandanews-kebi386-location-rounds1687-1706-local"",""src-pandanews-kobe-lineage-rounds2007-2026-local"",""src-pandapia-media-gap-kobe-chengdu-1992-cohort-round590-local""],""value"":""Kobe / 科比""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-zoo-lili-history-round168-local"",""src-foundation-jingjing-profile-round87-local"",""src-pandanews-kebi386-location-rounds1687-1706-local"",""src-pandanews-kobe-lineage-rounds2007-2026-local"",""src-pandapia-media-gap-kobe-chengdu-1992-cohort-round590-local""],""value"":""Ke Bi / 科比""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-zoo-lili-history-round168-local"",""src-foundation-jingjing-profile-round87-local"",""src-pandanews-kebi386-location-rounds1687-1706-local"",""src-pandanews-kobe-lineage-rounds2007-2026-local"",""src-pandapia-media-gap-kobe-chengdu-1992-cohort-round590-local""],""value"":""科比 / Ke Bi""}],""canonical_slug"":""kobe-chengdu-1992-cohort"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-chengdu-zoo-lili-history-round168-local"",""src-foundation-jingjing-profile-round87-local"",""src-pandanews-kebi386-location-rounds1687-1706-local"",""src-pandanews-kobe-lineage-rounds2007-2026-local"",""src-pandapia-media-gap-kobe-chengdu-1992-cohort-round590-local""],""value"":""Kobe""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-chengdu-zoo-lili-history-round168-local"",""src-foundation-jingjing-profile-round87-local"",""src-pandanews-kebi386-location-rounds1687-1706-local"",""src-pandanews-kobe-lineage-rounds2007-2026-local"",""src-pandapia-media-gap-kobe-chengdu-1992-cohort-round590-local""],""value"":""科比""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,2ecb3a77-f949-537c-aca9-8d81ae8d249a,zhi-shu-zhizhi-offspring-2024,芝书,Zhi Shu,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2024-zhihua-zhishu-location-depth-rounds1462-1464-local"",""src-panda-fr-births-2024-zhihua-zhishu-relationship-rounds1237-1239-local"",""src-panda-fr-births-2024-zhihua-zhishu-rounds1005-1007-local"",""src-panda-fr-births-2024-zhishu-lineage-rounds1747-1766-local"",""src-pandapia-zhishu-birth-event-rounds2047-2066-local"",""src-pandapia-zhishu-zhizhi-offspring-2024-round343-local""],""value"":""Zhi Shu / 芝书""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2024-zhihua-zhishu-location-depth-rounds1462-1464-local"",""src-panda-fr-births-2024-zhihua-zhishu-relationship-rounds1237-1239-local"",""src-panda-fr-births-2024-zhihua-zhishu-rounds1005-1007-local"",""src-panda-fr-births-2024-zhishu-lineage-rounds1747-1766-local"",""src-pandapia-zhishu-birth-event-rounds2047-2066-local"",""src-pandapia-zhishu-zhizhi-offspring-2024-round343-local""],""value"":""芝书 / Zhi Shu""}],""canonical_slug"":""zhi-shu-zhizhi-offspring-2024"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2024-zhihua-zhishu-location-depth-rounds1462-1464-local"",""src-panda-fr-births-2024-zhihua-zhishu-relationship-rounds1237-1239-local"",""src-panda-fr-births-2024-zhihua-zhishu-rounds1005-1007-local"",""src-panda-fr-births-2024-zhishu-lineage-rounds1747-1766-local"",""src-pandapia-zhishu-birth-event-rounds2047-2066-local"",""src-pandapia-zhishu-zhizhi-offspring-2024-round343-local""],""value"":""Zhi Shu""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2024-zhihua-zhishu-location-depth-rounds1462-1464-local"",""src-panda-fr-births-2024-zhihua-zhishu-relationship-rounds1237-1239-local"",""src-panda-fr-births-2024-zhihua-zhishu-rounds1005-1007-local"",""src-panda-fr-births-2024-zhishu-lineage-rounds1747-1766-local"",""src-pandapia-zhishu-birth-event-rounds2047-2066-local"",""src-pandapia-zhishu-zhizhi-offspring-2024-round343-local""],""value"":""芝书""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,2f17eefd-c793-57f4-84a4-414ae2f9c368,jia-jia-singapore,嘉嘉,Jia Jia,female,unknown,"{""aliases"":[],""canonical_slug"":""jia-jia-singapore"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-mandai-giant-panda-profile-2026"",""src-mandai-jiajia-tenth-birthday-2018-local"",""src-mandai-kai-kai-profile-2026"",""src-mandai-panda-extension-2022-round47-local"",""src-mediagap-jiajia_tenth_birthday_2018-round160-local""],""value"":""Jia Jia""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-mandai-giant-panda-profile-2026"",""src-mandai-jiajia-tenth-birthday-2018-local"",""src-mandai-kai-kai-profile-2026"",""src-mandai-panda-extension-2022-round47-local"",""src-mediagap-jiajia_tenth_birthday_2018-round160-local""],""value"":""嘉嘉""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,2f1b06b1-f61f-5ab9-8d2f-ff22299edb57,ya-yun-chengdu-lineage,娅韵 (Ya Ya,Ya Yun,female,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-ya-yun-twins-2018-round1149-local"",""src-panda-fr-yayun-birth-depth-round1472-local"",""src-panda-fr-yayun-sex-rounds1747-1766-local"",""src-pandapia-yaya-chengdu-profile-round81-local"",""src-pandapia-yayun-profile-identity-rounds2067-2086-local""],""value"":""娅娅 lineage)""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-ya-yun-twins-2018-round1149-local"",""src-panda-fr-yayun-birth-depth-round1472-local"",""src-panda-fr-yayun-sex-rounds1747-1766-local"",""src-pandapia-yaya-chengdu-profile-round81-local"",""src-pandapia-yayun-profile-identity-rounds2067-2086-local""],""value"":""Ya Yun / 娅韵""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-ya-yun-twins-2018-round1149-local"",""src-panda-fr-yayun-birth-depth-round1472-local"",""src-panda-fr-yayun-sex-rounds1747-1766-local"",""src-pandapia-yaya-chengdu-profile-round81-local"",""src-pandapia-yayun-profile-identity-rounds2067-2086-local""],""value"":""娅韵""}],""canonical_slug"":""ya-yun-chengdu-lineage"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-ya-yun-twins-2018-round1149-local"",""src-panda-fr-yayun-birth-depth-round1472-local"",""src-panda-fr-yayun-sex-rounds1747-1766-local"",""src-pandapia-yaya-chengdu-profile-round81-local"",""src-pandapia-yayun-profile-identity-rounds2067-2086-local""],""value"":""Ya Yun""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-ya-yun-twins-2018-round1149-local"",""src-panda-fr-yayun-birth-depth-round1472-local"",""src-panda-fr-yayun-sex-rounds1747-1766-local"",""src-pandapia-yaya-chengdu-profile-round81-local"",""src-pandapia-yayun-profile-identity-rounds2067-2086-local""],""value"":""娅韵 (Ya Ya""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,2f8eaae4-f6f1-5c70-a766-1f7f4b66e905,happy-berlin-1936,,Happy,male,unknown,"{""aliases"":[],""canonical_slug"":""happy-berlin-1936"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-happy-name-rounds1987-2006-local"",""src-panda-fr-happy-vincennes-location-depth-round1674-local"",""src-pandafr-happy-vincennes-round678-local"",""src-zoo-berlin-historic-pandas-local""],""value"":""Happy""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,2fd1e62a-951a-56f9-a73b-a278e14ef71a,bei-chen-chengdu-companion,北辰,Bei Chen,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-base-beichen-alias-rounds1967-1986-local"",""src-chengdu-beichen-profile-round674-local"",""src-chengdu-wenjing-companion-2023-round49-local"",""src-panda-fr-births-2022-beichen-birth-depth-round1671-local""],""value"":""Bei Chen / 北辰""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chengdu-base-beichen-alias-rounds1967-1986-local"",""src-chengdu-beichen-profile-round674-local"",""src-chengdu-wenjing-companion-2023-round49-local"",""src-panda-fr-births-2022-beichen-birth-depth-round1671-local""],""value"":""北辰 / Bei Chen""}],""canonical_slug"":""bei-chen-chengdu-companion"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-chengdu-base-beichen-alias-rounds1967-1986-local"",""src-chengdu-beichen-profile-round674-local"",""src-chengdu-wenjing-companion-2023-round49-local"",""src-panda-fr-births-2022-beichen-birth-depth-round1671-local""],""value"":""Bei Chen""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-chengdu-base-beichen-alias-rounds1967-1986-local"",""src-chengdu-beichen-profile-round674-local"",""src-chengdu-wenjing-companion-2023-round49-local"",""src-panda-fr-births-2022-beichen-birth-depth-round1671-local""],""value"":""北辰""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
